module_skill_id,module_skill_key,module_id,skill_id,order_no,status,created_at,updated_at
778,0455d3f730635530d1146128ba1b9b61,33,345,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
779,53bc09fb2d6747a71f7e4edb8a54c839,33,346,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
780,aac01001dbadaead4c2de30099cddeb7,33,347,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
781,89328c94c4d76df6913e831860eeb03b,33,348,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
782,4e8cea1282fb1381b04fb3aef25ef349,33,349,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
783,73e7ee7488b70a9d360147c15fae7198,33,350,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
784,f4e2d8ce72ddc3a5674eb9e8ae302862,33,351,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
785,5ea093cd0e0aed3aeb1a0a407f982b04,33,352,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
786,82c9604e960c7c5869bdec5e42ba8d30,33,353,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
787,fab434b13b2f4a34a00b7ee1f48d4efa,33,354,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
788,16924294dcf816dce0c32e06aabb4068,33,355,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
789,e1e08ab2187e9175f7a4365b00815f8a,33,356,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
790,b9d4a6b4604982050fbe49e47bbea40c,33,366,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
791,26e0cea51341c2f758cffc36cfbfdbda,33,367,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:18.0
792,4595ff96e5864da14a664bf1810e5a4f,33,368,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:18.0
793,d9267bf8fb5ebcacb1e8263b3dad2f91,33,369,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:18.0
794,70ceb65cd4a2c77cfc42846e8990ed7e,33,278,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:18.0
795,cadf0ad7dc1677fbb76bdb5a83f34280,33,281,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:18.0
796,65945e2713b804558592f7413b8e9414,33,282,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:18.0
797,4a8f14970f09e23087c6f46b6429ee65,33,359,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:18.0
798,550459e99412c02ce86135f18849ae48,33,361,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:18.0
799,a09604b989004fc56233894683fd654d,33,371,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:18.0
800,f05a90e257a2c5edbee9ccbecddabc7b,33,372,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:18.0
801,ea4e656f757a60b77d681c2145f71cb8,33,373,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:18.0
802,7f6af0483a5333e3e090648cf594bc04,33,374,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:18.0
803,565dae45bc5f486190c36e496dc7c56d,33,285,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:18.0
804,83c04ae4914f05cb21ea8313d788d865,33,375,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:18.0
805,d41b48097baf9546e4ca3ad6074cf73c,33,376,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:18.0
806,e5e61507f830f12df84a6b17da4bcaa3,33,377,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
807,2b67fdca5099139e91cce06c67474726,33,378,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
808,9539f5c1ef2028d4ba319db38fe641c2,33,379,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
809,de724f8757fc622bad2ace203095384e,33,286,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
810,f6a004a62e5ca104910290cb198ff852,33,288,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
811,2e38f559514a4aa0c221290ef5de5eff,33,289,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
812,96b3926a4e5450b7f0e1b95430deb051,33,291,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
813,197fbea84225d8c620c57b28f5cda531,33,294,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
814,3c9aa2b8b7c56185abff525c88edc0f2,33,385,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
815,6d558fbad908aebad8afe1ab9fabead4,33,389,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
816,af64f654fc6d5f318fe3a5d76830c0b7,33,284,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
817,a1110be08ececc310c2fd44c73f88030,33,287,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
818,c44b4e8114f893b54d35abcdda351227,33,391,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
819,e38e54022807d55b26a6bfe9f53e1e00,33,392,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
820,0ad23e305c6a53547fd6a98c1c81232a,33,393,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
821,e9d4b7962fcdde350c89ed2b800b9ee2,33,394,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
822,ab2d0d5965d80dc0a6fdfbf156deee14,33,395,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
823,cae79fcdc42d780f15649055c11f3a18,33,292,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
824,a70d9b6271ed906e03affb269302d938,33,293,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
825,b465f3ebc60bb911924639f1e306450b,33,396,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
826,6ecd42a39e92a13bf6251ec40c0e58a4,33,397,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
827,f91ee8f13dcb7de33e10da5dcc3abe82,33,398,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
828,b368f382be2f14d5f99ec2ea66ed8dd2,33,399,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
829,187254b561c2b06e2dfe7ac77d171f44,33,400,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
830,39d4620bc0599d4fd8e90c789f21f2cb,33,401,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
831,4671e32d5e62291b3fb58422ee02d946,33,402,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
832,f3c379f030ed2c754b9bb9f1c81d008a,33,403,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
833,35b27401f762aff3aa68eb96922efa5c,33,290,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
834,eb5c86ab84aa01e599937abe8fac973a,33,362,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
835,06b0735c75787236e9ba28da26a5310b,33,404,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
836,48d90f47654297fa9a14ce52ae68f3b0,33,405,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
837,39dab080890e80c0a6b0c4d33b997f1d,33,406,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
838,6d025234125f22671c2582b817b7c2d1,33,407,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
839,257f2ae724185847e2631cf4b524e231,33,295,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
840,c402bd8f0be7b60a0f19b53861c5859a,33,302,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
841,ea337b44bc23a9c172737ba7ef70bb4a,33,303,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
842,b742757a55eb55982552b1386f29b8a6,33,408,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
843,9838b958df73a3bccef6e8d9c1826352,33,409,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
844,d7ae6cd9efe36b90000f56969b7b138d,33,410,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
845,8ca9f906a4513a4818568a397babe1d6,33,411,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
846,3022030fa9edbd63181524f6fc57580f,33,412,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
847,0a9a198abd2665562fc0a6ced71d2883,33,413,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
848,dbd34e4bdfa23dffea026116bb6a9afb,33,414,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
849,16d6d15f0e49f0b2940658f7e1b37cae,33,416,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
850,96c0064ab7ed76f9c1d458ec8b1cbe63,33,417,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:18.0
851,9ef9810e7d9fddca508f65a26ed7e1f6,33,481,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:19.0
852,cf6629079d606785a9f2f1759ae1c85f,33,304,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:19.0
853,247da3b530cc020c4ee6077291c3f8b9,33,415,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:19.0
854,d45031e8dcd819e4ce60685ef2803821,33,418,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:19.0
855,340edcc16d2a612f1a89475f01e370da,33,419,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:19.0
856,19a837707ece12a299fa1b829fae0f45,33,420,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:19.0
857,8ecfc8d7003c5ca4d1eddace94d87fe7,33,421,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:19.0
858,c6771517ec65da213b0a23782cf8a3f1,33,422,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:19.0
859,eaa3a5aab82da99f04e2c7e95ca97a71,33,423,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:19.0
860,57d306e20fe66feb85cd97004639123f,33,424,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:19.0
861,8740e627499c53f9d33bb62be0aad8a7,33,425,0,0,2018-06-26 19:07:45.0,2018-06-26 19:08:19.0
862,c26b9d81f417d588babfddd5c27b9189,33,426,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
863,e17495e7e2226e9120eda1f9d9d317d1,33,427,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
864,dec9e9d381cb437b8715e2af10d70697,33,428,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
865,753e3f150a2a69978e2399be08522c5c,33,429,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
866,86f61acdc9f0b082d2b2c8f22c8a2b9a,33,430,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
867,f11a98259b2a8ba98640ed7e3195771d,33,431,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
868,eca830790c28e9af138e074e935817e9,33,432,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
869,cbe92705d004d9e0051b53f5b467fccd,33,433,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
870,ef86ee6c71d8a211bbf6d8fc8598f5cc,33,434,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
871,000f2a772d40670ed99da295fbafab73,33,436,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
872,29ca7d748091e99332a76d4693ac153f,33,364,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
873,44cd9ec0c0d134598ed4ba46903ab14a,33,435,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
874,f772dab720deea06e991398e3c8ce7be,33,437,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
875,fb3ecbddf81782edee3b8b760643543b,33,438,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
876,cb5a1e8b06d84961be8e90fa0c3ee18d,33,439,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
877,d38438d523d18a21f2fd7b3dc0ddd329,33,497,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
878,cfa12aeb08568de1a72308e68b0491ca,33,444,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
879,e56023253a2a0106f25f70a9227c9ded,33,445,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
880,a9d18d9446ef628796522507326ceb71,33,446,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
881,ca3485d60bbabc75c844df19dae9db94,33,447,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
882,da0f97211221ed4385216d6263694da7,33,448,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
883,92a827b0c9a1d3a3dca1f1065c7a8120,33,449,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
884,c5d9081c56a6b125281afdc452903f19,33,440,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
885,b05614878a0c2db20e38d94fe32b322f,33,441,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
886,8289eaf01ab28664359da2e3c6829797,33,442,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
887,c1eb174eae96719d6e576399b2d1635b,33,443,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
888,53dd6bd9d177282b7d8e1e38588d17b5,33,306,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
889,20cd9f9aa65c3b5685d74775e9851756,33,450,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
890,67633d90b2012388b8cdcebea482e1e6,33,451,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
891,97a333fdc335282258d45366fa9a0d72,33,452,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
892,3bf421f92ab47f0ca86e4b31c8323943,33,453,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
893,7701a74cceb8e4c4d52e6da7262aea4f,33,457,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
894,d1adb8bce0207feff84cb7f4ab7bcdae,33,458,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
895,39297b5188cf42399d94da1863a0b5a4,33,244,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
896,134cdf0c261b1a59a49196b46eeeb214,33,454,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
897,30b3c1823adced51ad69053bf1378f22,33,455,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
898,ed66ee35b17b5727c943e75fb1c46325,33,456,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
899,ed2d2efab72f15e799dec9c643fe76d6,33,461,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
900,062329de2aca47fe6c6a94252fde90a9,33,357,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
901,76f0d24093b141a71296c9eaf67d52d5,33,360,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
902,d4ff3fc24c9a3ea3ed8f59da35477c77,33,370,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
903,380c41ea7bc996fd01a5c908b35c2904,33,467,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
904,b21947515699a14e592b4ef925df3a48,33,468,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
905,86a610f83c87bd793300ca10d7db86e5,33,469,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
906,90f0b9d035068b64a5734cc13b6119bb,33,470,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
907,1b17fd7df9d932efff8268a50d964206,33,471,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
908,3ec60eddf8481fd22103247ec8fc62c5,33,472,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
909,4c2a3017787712681ad5c6aae718ec7f,33,473,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
910,806ca484d8559762061419295dc6e373,33,474,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:19.0
911,9de7696ffdd88c5eed03be61d1cebb82,33,245,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:20.0
912,b8f4a38a6ce2e3bd292280c63907c0c1,33,246,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:20.0
913,c75317aca7b1ac894ee939e1de8ec36c,33,358,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:20.0
914,9cc817db74d8940eb8bcec9d2e2e01bb,33,363,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:20.0
915,9b23040c80bde70692336c96ac8395af,33,475,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:20.0
916,f3c9ff5f3397b04095e8c518e6975250,33,476,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:20.0
917,6a73dbd2fd0229d45e45474c124d746f,33,477,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:20.0
918,b3d80745b1d627dfb01287cdf3b34683,33,478,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:20.0
919,38b04c40caf55e6aeb542617e33f36d0,33,528,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:20.0
920,22519b58bdc435b7d7727a4602cc59c7,33,464,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:20.0
921,f3c51448ccfae65122219f17a3c4b884,33,465,0,0,2018-06-26 19:07:46.0,2018-06-26 19:08:20.0
922,64a01b018c3b425d1301806bc6a9adf9,33,466,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
923,09be6a4a0b8c3c071524c9a3dc33c0df,33,280,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
924,ed0bf36b5baa2415f44e23fefad06667,33,305,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
925,f694f4d17ba0a078569d47f4870e5668,33,307,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
926,4cb83d6a270e0f314f5d79e399d40d1f,33,308,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
927,d16197b5ab9c913ebbbdad0963243cff,33,309,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
928,f9ae329325df50ae80f2d25a0d182c78,33,310,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
929,cc9f2929221cc4be50563cf2fcc26df7,33,311,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
930,5210a4b0c6161a9f1911b158689a3716,33,312,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
931,9b0430f710e48fcd700e69dc00a1f0a4,33,313,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
932,e4f7494ba2ed44a2bef24aa4790823be,33,272,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
933,57aff7b09df9e4628d34a457abc80ab5,33,236,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
934,ce235c55b80ccdf41b0407cf91798728,33,237,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
935,39e6ac2907774c1a3db0754fd79618b7,33,238,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
936,f2843a2bb9daa5753cc0042618aeac90,33,239,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
937,4b601edc462afa616e2e9c85bd785dec,33,240,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
938,05ced27c1769709bcdc63f36d8feec23,33,499,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
939,317ee1bae2d4ce919f2a19f9c454fdcb,33,500,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
940,9d43f7892b87a27bbd04f85dba9374c2,33,297,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
941,732a973533cba9a565e62e1ec8bb10c9,33,298,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
942,f2c8e951c7487f85b163b685c61b68d2,33,299,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
943,f5a6dfd4ec5a53bf0e2f6e604e1a7de7,33,275,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
944,a9e5feee5b9a7a54993dad272d3b4af1,33,300,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
945,3d5a32e24b168d54add344f164370c49,33,301,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
946,d4ca3d9c72cd918da132bd68d2896639,33,527,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
947,30b0a5ff719ad5777e80b337a0765d3d,33,365,0,0,2018-06-26 19:07:47.0,2018-06-26 19:08:20.0
948,207acd334fdb9a74c7247e4fae7cf6da,2,4,0,1,2018-06-26 19:11:49.0,2018-06-26 19:11:49.0
949,eeb644c11ffb63a060e24884cd616dd6,2,6,0,1,2018-06-26 19:11:49.0,2018-06-26 19:11:49.0
950,53abe6a1fd2b11521585dea7f9011bd2,13,4,0,1,2018-06-26 19:12:44.0,2018-06-26 19:12:44.0
951,11a5b12922400ad547c07ee915311455,13,6,0,1,2018-06-26 19:12:44.0,2018-06-26 19:12:44.0
952,f33f3724cbfae3830eb387c41662ad0b,8,6,0,1,2018-06-26 19:15:10.0,2018-06-26 19:15:10.0
953,5e92356b58678b5a4cf46d37d893cb45,235,43,0,1,2018-09-11 16:41:05.0,2018-09-11 16:41:05.0
954,ade82b767796460ed93287f5cb08a7ab,55,73,0,1,2018-09-11 17:07:18.0,2018-09-11 17:07:18.0
955,e6975bc63df5a6851d7aa75d5b33b27b,74,103,0,0,2018-09-12 14:56:30.0,2018-09-13 15:41:10.0
956,21a47f50bf86a179f878020c6a3f74db,74,106,0,0,2018-09-12 14:56:30.0,2018-09-13 15:46:44.0
957,256b444a5a77540e11d0b33175668cf7,74,114,0,0,2018-09-12 14:56:30.0,2018-09-13 15:41:10.0
958,e2410571264ca9783832f442a6328f82,75,87,0,1,2018-09-12 16:29:55.0,2018-09-12 16:29:55.0
959,87527ff1e6a8a31c7e9cf88ce6f7af56,20,82,0,0,2018-09-13 14:41:14.0,2018-09-13 15:21:40.0
960,61244e4e848f5aa763f4fd5419341f2f,20,87,0,0,2018-09-13 14:41:14.0,2018-09-13 15:21:40.0
961,bce1b00b9edae9db2db308ea7014cdc4,20,97,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
962,4a2e5122e8d5d975b20c854957a62b68,20,102,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
963,410d6f64940af9c5d2cd3143994b465c,20,103,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
964,0d04c57f3439ee2839a09b47507875f3,20,104,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
965,ff6da5aa4c3f2fe452a736812f4d9f12,20,106,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
966,423f1b56ff24e63ae45f4b257e2512cb,20,107,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
967,58edb4c29779120cd00135add9306611,20,108,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
968,1fe0a4ccd919a1f1b4adca85f969b696,20,109,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
969,c5238b72af8718f3c32c4edf82468359,20,110,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
970,b7c8f1ad8dd66b0f2d47efff99c12322,20,111,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
971,4450ba4c5af3c816074d3e402c4d4038,20,112,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
972,6a93101abdc457e20c3667fca72d8bcd,20,113,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
973,4a3e84c571287acbc37e4e3f2b1de560,20,114,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
974,88dacaf3ab86328ec923abdacfd9f14e,20,115,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
975,b052c5b25b79026de97a702355b92633,20,120,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
976,18eadfe0997a69a14f02701e2af7c9b6,20,121,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
977,cb6c46073e12fd30177f25fb459054f6,20,122,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
978,457121818cffe2837944d4843b37410c,20,123,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
979,c62c8263c80b31e60f39c22266b33ca0,20,124,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
980,89bbc8d97cc8a834797ccc445e0c3564,20,125,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
981,2820d39f809b1b5292a29bd9bef9f654,20,126,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
982,e18fd6efad9a8591d579d87d9d862654,20,127,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
983,edf299bb384baad580cc0ed75d2447ea,20,128,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
984,64cd7e4ede1162598a76daf752eb3175,20,129,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
985,f7c387293a8f025687e50b5ec5d64a84,20,130,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
986,d00c27cf69fd895f1018a27a3de82e14,20,132,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
987,66da48e25f5d2347056f8f0f88e97340,20,133,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
988,099d41f4b20fd607a2e6acc9d59b1605,20,136,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
989,f0097d9a25f04744943ee999e6c3bec7,20,141,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
990,bde03b6e8d6cb10956622c9788c2288f,20,206,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
991,9aa970487dece255ccfeb1b4ca41d99c,20,237,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
992,d0bcb3c2356c3facf3f83f9d8a39d582,20,238,0,0,2018-09-13 14:41:15.0,2018-09-13 15:21:40.0
993,8604617719249cb92ec0681fd35b5aa6,15,116,0,1,2018-09-14 18:51:56.0,2018-09-14 18:51:56.0
994,47b9b9c990123d8531ecfc29128bec7c,15,117,0,1,2018-09-14 18:51:57.0,2018-09-14 18:51:57.0
995,9e19253a4f74bb2f48cdeafc3c60a208,15,118,0,1,2018-09-14 18:51:57.0,2018-09-14 18:51:57.0
996,d9926d65ddb8857b578bb1d8c581d02a,15,119,0,1,2018-09-14 18:51:57.0,2018-09-14 18:51:57.0
997,dd8dae413f3743d18bc090ed697f816c,75,127,0,0,2018-09-14 19:26:39.0,2018-09-14 19:30:15.0
998,b30c59ea6a7488c773be49c7cb509647,237,127,0,1,2018-09-14 19:30:40.0,2018-09-14 19:30:40.0
999,d06f1b04428f38a631061a3c7b3b7e8d,47,99,0,0,2018-09-14 20:09:39.0,2018-09-14 20:19:01.0
1000,7cc169f19ca1ef3cd93143869f13982c,47,140,0,1,2018-09-14 20:09:39.0,2018-09-14 20:43:27.0
1001,110cea1497c74594abe088375fbeb487,47,53,0,1,2018-09-14 20:09:39.0,2018-09-14 20:43:27.0
1002,1621f70d42ca8dd3301b381ecc61d718,47,139,0,1,2018-09-14 20:09:39.0,2018-09-14 20:43:27.0
