skills_id,skills_key,linked_type,title,level,order_no,status,user_id,lifework_id,is_custom,created_at,updated_at
797,6854dfd93f056a5fc66c58db92d5d460,3,"{""en"": ""Zumba"", ""es"": ""Zumba""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18859,17,1,2019-06-15 19:51:36.0,2019-06-15 19:51:36.0
798,717d0336254956538dfd83f932267431,3,"{""en"": ""Cantar"", ""es"": ""Cantar""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18888,14,1,2019-06-16 23:50:46.0,2019-06-16 23:50:46.0
799,e0cf904737900facbc78e0f6970edb1e,3,"{""en"": ""Pasarela"", ""es"": ""Pasarela""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18975,43,1,2019-06-22 00:09:56.0,2019-06-22 00:09:56.0
800,ce8716fcdac0ed060e2d122130a344de,3,"{""en"": ""Cantante"", ""es"": ""Cantante""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18990,15,1,2019-06-22 14:14:45.0,2019-06-22 14:14:45.0
802,a3b6ae9ce9d2fff7eee4e1c7c4ad2625,3,"{""en"": ""Soy compositora he escrito varias canciones solo necesito que me apoyen y descubran mi talento"", ""es"": ""Soy compositora he escrito varias canciones solo necesito que me apoyen y descubran mi talento""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,19065,15,1,2019-06-27 15:19:12.0,2019-06-27 15:19:12.0
803,94550e8a431792bfe491b1e6367f294b,3,"{""en"": ""Soy. Compositor hago Trap salsa bachata merengues hipop dembow balada"", ""es"": ""Soy. Compositor hago Trap salsa bachata merengues hipop dembow balada""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,19152,18,1,2019-07-02 13:37:22.0,2019-07-02 13:37:22.0
804,42b7c42d6497d8d7dcec47c1f15ec9de,3,"{""en"": ""Bailarín de poppin"", ""es"": ""Bailarín de poppin""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,19161,17,1,2019-07-02 19:41:21.0,2019-07-02 19:41:21.0
805,b4982aedf66fdd7c7844bb83678ba8b2,3,"{""en"": ""Gimnasio"", ""es"": ""Gimnasio""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,19212,45,1,2019-07-05 05:24:55.0,2019-07-05 05:24:55.0
806,dc27e8744a7eb60c59d449474ba7aba7,3,"{""en"": ""Uñas acrílicas"", ""es"": ""Uñas acrílicas""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,19212,11,1,2019-07-05 05:25:33.0,2019-07-05 05:25:33.0
807,a469586bcf9d3b5e0c8b1c6562570824,3,"{""en"": ""Busco más sobre artista"", ""es"": ""Busco más sobre artista""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,17368,17,1,2019-07-10 13:33:58.0,2019-07-10 13:33:58.0
808,d40033663bdf1228b6410afed1e51893,3,"{""en"": ""Hip hop"", ""es"": ""Hip hop""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,16664,17,1,2019-07-18 17:43:47.0,2019-07-18 17:43:47.0
809,48c784992914a7b472a2a60dfb69ad89,3,"{""en"": ""Nunca E Trabjado Para Una Marca Específica"", ""es"": ""Nunca E Trabjado Para Una Marca Específica""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,19776,43,1,2019-07-19 00:10:30.0,2019-07-19 00:10:30.0
810,49bf35f89c31d603058724c4d9d7868d,3,"{""en"": ""Bailarín"", ""es"": ""Bailarín""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}}",0,1,19804,15,1,2019-07-20 19:25:38.0,2019-07-20 19:25:38.0
812,bf713b2e233f3cabd0c1d2f7a32dba49,3,"{""en"": ""Dembow"", ""es"": ""Dembow""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,19967,18,1,2019-07-24 15:24:15.0,2019-07-24 15:24:15.0
813,a08959a5d5ca35ff34878a81f860ef83,3,"{""en"": ""Dembow"", ""es"": ""Dembow""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,19977,14,1,2019-07-25 03:46:35.0,2019-07-25 03:46:35.0
814,47435aca67ca29e9a5f690de5bde8175,3,"{""en"": ""Cantante con mi Orquesta"", ""es"": ""Cantante con mi Orquesta""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,20047,18,1,2019-07-30 12:11:51.0,2019-07-30 12:11:51.0
815,4fc19c1f7bbd5f0eaa997a516dcf04d5,3,"{""en"": ""Amateur"", ""es"": ""Amateur""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18643,43,1,2019-07-30 19:37:44.0,2019-07-30 19:37:44.0
816,17a9361a9d4847cd71223e420e099c52,3,"{""en"": ""Vocal"", ""es"": ""Vocal""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18643,18,1,2019-07-30 19:38:11.0,2019-07-30 19:38:11.0
817,072ee6f5b6ed1778b1f335de100c6f80,3,"{""en"": ""Singer"", ""es"": ""Singer""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}}",0,1,20081,16,1,2019-08-01 07:26:13.0,2019-08-01 07:26:13.0
818,543027edc3f1402d160f83cc9f3096ff,3,"{""en"": ""Teatr"", ""es"": ""Teatr""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,20153,21,1,2019-08-06 18:07:39.0,2019-08-06 18:07:39.0
819,67bcdd15f0248ccd277384170f094f26,3,"{""en"": ""Artista"", ""es"": ""Artista""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,20221,16,1,2019-08-12 00:11:53.0,2019-08-12 00:11:53.0
820,b858e6ea50e26caf5c2a5763e95115bb,3,"{""en"": ""Artista"", ""es"": ""Artista""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,20221,18,1,2019-08-12 00:13:59.0,2019-08-12 00:13:59.0
821,6f77eba1656ba010f53d59cff8ca15fd,3,"{""en"": ""Fotografía"", ""es"": ""Fotografía""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,16798,43,1,2019-08-13 00:28:38.0,2019-08-13 00:28:38.0
822,0a2ff05ae07ed9f2fc0ea38959065804,3,"{""en"": ""Actriz"", ""es"": ""Actriz""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,20289,32,1,2019-08-16 01:20:41.0,2019-08-16 01:20:41.0
823,98e7d1f1130916eeaefa929861d338d6,3,"{""en"": ""Modelo"", ""es"": ""Modelo""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,20308,40,1,2019-08-17 13:08:56.0,2019-08-17 13:08:56.0
824,5f62feda72081a353822a6b3f123d4f4,3,"{""en"": ""Autor"", ""es"": ""Autor""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,20368,21,1,2019-08-21 18:17:28.0,2019-08-21 18:17:28.0
825,b9e8906f8f771fca074fbe38e6e9ef29,3,"{""en"": ""Actrzi de teatro"", ""es"": ""Actrzi de teatro""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,20425,20,1,2019-08-25 18:09:15.0,2019-08-25 18:09:15.0
826,42272764ca351703b699d08cdb3d046a,3,"{""en"": ""Doblaje de voz"", ""es"": ""Doblaje de voz""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,20425,21,1,2019-08-25 18:14:36.0,2019-08-25 18:14:36.0
827,50821a684c86b229fd34ffa053738bbc,3,"{""en"": ""Salsa"", ""es"": ""Salsa""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,20495,17,1,2019-08-30 16:15:51.0,2019-08-30 16:15:51.0
828,868cc74ffc2c18456a1f76fb36794f08,3,"{""en"": ""Concursos"", ""es"": ""Concursos""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,20495,43,1,2019-08-30 16:17:16.0,2019-08-30 16:17:16.0
829,58a39368155c7a0cf114c3179b7a7243,3,"{""en"": ""Coreógrafo"", ""es"": ""Coreógrafo""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,20525,18,1,2019-09-02 04:50:38.0,2019-09-02 04:50:38.0
830,625dea5c4f16df96cc96b80ef2b8612d,3,"{""en"": ""Professional"", ""es"": ""Professional""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,20547,18,1,2019-09-03 13:13:14.0,2019-09-03 13:13:14.0
831,a07263e139cbf032aece34e96fd43f11,3,"{""en"": ""Artista Urbano"", ""es"": ""Artista Urbano""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,20558,15,1,2019-09-04 00:20:11.0,2019-09-04 00:20:11.0
832,8cdaa864539aa0775ce0dff70ab4bd9c,3,"{""en"": ""Si"", ""es"": ""Si""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,20558,16,1,2019-09-04 00:20:57.0,2019-09-04 00:20:57.0
833,b3dba3b7cae8d19e2d4b127d3c4fa862,3,"{""en"": ""Buena Conexión con la cámara"", ""es"": ""Buena Conexión con la cámara""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,20575,25,1,2019-09-05 12:56:26.0,2019-09-05 12:56:26.0
835,0b0bb76325bece8a1889b6144e37438f,3,"{""en"": ""Artista"", ""es"": ""Artista""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,20608,42,1,2019-09-07 06:02:21.0,2019-09-07 06:02:21.0
836,1d0f0f04b86627f9c61a84a4f89edac7,3,"{""en"": ""Violista"", ""es"": ""Violista""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,20742,16,1,2019-09-14 19:20:57.0,2019-09-14 19:20:57.0
837,75f6a10a70e12afcdab782ae767e1c5e,3,"{""en"": ""Cantante"", ""es"": ""Cantante""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,20787,16,1,2019-09-17 10:18:04.0,2019-09-17 10:18:04.0
838,129e32be6ea78ec214b0758bf0df9293,3,"{""en"": ""9rente"", ""es"": ""9rente""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,20789,18,1,2019-09-17 11:56:55.0,2019-09-17 11:56:55.0
839,2c86a0de740db02aa43340df7b6ebdb5,3,"{""en"": ""Diseño gráfico"", ""es"": ""Diseño gráfico""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,20898,42,1,2019-09-26 05:33:40.0,2019-09-26 05:33:40.0
840,382af195f98d408a8168dd7475cd4124,3,"{""en"": ""Creo portadas"", ""es"": ""Creo portadas""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,20898,42,1,2019-09-26 05:41:37.0,2019-09-26 05:41:37.0
841,314f560a2e06a0c91df542a5d2c37976,3,"{""en"": ""Afro dance y regueton"", ""es"": ""Afro dance y regueton""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,20916,17,1,2019-09-27 15:25:48.0,2019-09-27 15:25:48.0
842,1750419382bea136ff679d7439bf293f,3,"{""en"": ""Rapero"", ""es"": ""Rapero""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,20935,15,1,2019-09-28 19:15:15.0,2019-09-28 19:15:15.0
843,3c6b0c5d86030a8880fa7a7ad71f4ab6,3,"{""en"": ""Musica urbana"", ""es"": ""Musica urbana""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}}",0,1,20942,18,1,2019-09-29 03:55:52.0,2019-09-29 03:55:52.0
