fields_id,feature_id,fields_value,created_at,updated_at
1943,262,"{""en"": ""1,000-1,500"", ""es"": ""1,000-1,500""}",2018-06-14 18:00:04.0,2018-06-14 18:00:04.0
1944,262,"{""en"": ""1,500-2,000"", ""es"": ""1,500-2,000""}",2018-06-14 18:00:04.0,2018-06-14 18:00:04.0
1945,262,"{""en"": ""2,000-2,500"", ""es"": ""2,000-2,500""}",2018-06-14 18:00:04.0,2018-06-14 18:00:04.0
1946,262,"{""en"": ""Más de 2,500"", ""es"": ""More than 2,500""}",2018-06-14 18:00:04.0,2018-06-14 18:02:40.0
1947,263,"{""en"": ""Water skiing"", ""es"": ""Esquí Acuático""}",2018-06-14 18:10:29.0,2018-09-27 18:05:37.0
1948,263,"{""en"": ""Surfing"", ""es"": ""Surf""}",2018-06-14 18:10:29.0,2018-06-14 18:17:18.0
1949,263,"{""en"": ""Canoeing"", ""es"": ""Piragüismo""}",2018-06-14 18:10:29.0,2018-06-14 18:17:18.0
1950,263,"{""en"": ""Sailing"", ""es"": ""Vela""}",2018-06-14 18:10:29.0,2018-06-14 18:17:18.0
1951,263,"{""en"": ""Rowing"", ""es"": ""Remo""}",2018-06-14 18:10:29.0,2018-06-14 18:17:18.0
1952,263,"{""en"": ""Windsurfing"", ""es"": ""Windsurf""}",2018-06-14 18:10:29.0,2018-06-14 18:17:18.0
1953,263,"{""en"": ""Kitesurfing"", ""es"": "" Kite Surf""}",2018-06-14 18:10:29.0,2018-09-27 18:11:18.0
1954,263,"{""en"": ""Motorboat"", ""es"": ""Motonáutica""}",2018-06-14 18:10:29.0,2018-06-14 18:17:18.0
1955,264,"{""en"": ""Trekking"", ""es"": ""Senderismo""}",2018-06-14 18:24:22.0,2018-06-14 18:26:30.0
1956,264,"{""en"": ""Climbing"", ""es"": ""Escalar""}",2018-06-14 18:24:22.0,2018-06-14 18:26:30.0
1957,264,"{""en"": ""Mountain Biking"", ""es"": ""Ciclismo de Montaña""}",2018-06-14 18:24:22.0,2018-09-27 16:51:20.0
1958,264,"{""en"": ""Paragliding"", ""es"": ""Parapente""}",2018-06-14 18:24:22.0,2018-06-14 18:26:30.0
1959,264,"{""en"": ""Mountain Racing"", ""es"": ""Carrera de Montaña""}",2018-06-14 18:24:22.0,2018-09-27 16:51:20.0
1960,264,"{""en"": ""Hiking"", ""es"": ""Excursionismo""}",2018-06-14 18:24:22.0,2018-06-14 18:26:30.0
1961,265,"{""en"": ""Camel Safari"", ""es"": ""Safari con Camellos""}",2018-06-14 18:29:57.0,2018-09-27 18:26:03.0
1962,265,"{""en"": ""Sandsurf"", ""es"": ""Sandsurf""}",2018-06-14 18:29:57.0,2018-06-14 18:29:57.0
1963,265,"{""en"": ""Fourwheels"", ""es"": ""Fourwheels""}",2018-06-14 18:29:57.0,2018-06-14 18:29:57.0
1964,266,"{""en"": ""Zip-line"", ""es"": ""Zip-line""}",2018-06-14 18:31:45.0,2018-06-14 18:31:45.0
1965,266,"{""en"": ""Hunting"", ""es"": ""Cacería""}",2018-06-14 18:31:45.0,2018-09-27 17:53:21.0
1966,266,"{""en"": ""Mushroom Hunting"", ""es"": ""Caza de Hongos""}",2018-06-14 18:31:45.0,2018-09-27 17:54:51.0
1967,266,"{""en"": ""Arborism"", ""es"": ""Arborismo""}",2018-06-14 18:31:45.0,2018-06-14 18:32:36.0
1968,267,"{""en"": ""Skydiving / Parachuting"", ""es"": ""Paracaidismo""}",2018-06-14 18:34:13.0,2018-09-27 16:54:18.0
1969,267,"{""en"": ""Paragliding"", ""es"": ""Parapente""}",2018-06-14 18:34:14.0,2018-06-14 18:36:06.0
1970,267,"{""en"": ""Kite Flying"", ""es"": ""Vuelo de Cometas""}",2018-06-14 18:34:14.0,2018-09-27 16:54:18.0
1971,267,"{""en"": ""Aerial Acrobatics"", ""es"": ""Acrobacia Aérea""}",2018-06-14 18:34:14.0,2018-09-27 16:54:18.0
1972,267,"{""en"": ""Aeromodeling"", ""es"": ""Aeromodelaje""}",2018-06-14 18:34:14.0,2018-06-14 18:36:06.0
1973,268,"{""en"": ""Graphic"", ""es"": ""Gráfico""}",2018-06-14 18:42:23.0,2018-06-14 18:43:59.0
1974,268,"{""en"": ""Written"", ""es"": ""Escrito""}",2018-06-14 18:42:23.0,2018-06-14 18:43:59.0
1975,268,"{""en"": ""Radio"", ""es"": ""Radio""}",2018-06-14 18:42:23.0,2018-06-14 18:42:23.0
1976,268,"{""en"": ""Digital"", ""es"": ""Digital""}",2018-06-14 18:42:23.0,2018-06-14 18:42:23.0
1977,268,"{""en"": ""Audiovisual"", ""es"": ""Audiovisual""}",2018-06-14 18:42:23.0,2018-06-14 18:42:23.0
1978,269,"{""en"": ""Sports"", ""es"": ""Deportes""}",2018-06-14 18:43:34.0,2018-06-14 18:45:18.0
1979,269,"{""en"": ""Economic"", ""es"": ""Económico""}",2018-06-14 18:43:34.0,2018-06-14 18:45:18.0
1980,269,"{""en"": ""Cultural"", ""es"": ""Cultural""}",2018-06-14 18:43:34.0,2018-06-14 18:43:34.0
1981,269,"{""en"": ""Politic"", ""es"": ""Político""}",2018-06-14 18:43:34.0,2018-06-14 18:45:18.0
1982,269,"{""en"": ""Social"", ""es"": ""Social""}",2018-06-14 18:43:34.0,2018-06-14 18:43:34.0
1983,269,"{""en"": ""Tourism"", ""es"": ""Turismo""}",2018-06-14 18:43:34.0,2018-06-14 18:45:18.0
1984,269,"{""en"": ""Research"", ""es"": ""Investigación""}",2018-06-14 18:43:34.0,2018-06-14 18:45:18.0
1985,269,"{""en"": ""Literary"", ""es"": ""Literario""}",2018-06-14 18:43:34.0,2018-06-14 18:45:18.0
1986,269,"{""en"": ""Environmental"", ""es"": ""Medio ambiental""}",2018-06-14 18:43:34.0,2018-06-14 18:45:18.0
1987,269,"{""en"": ""Lifestyle"", ""es"": ""Estilo de vida""}",2018-06-14 18:43:34.0,2018-06-14 18:45:18.0
1988,269,"{""en"": ""Celebrities"", ""es"": ""Celebridades""}",2018-06-14 18:43:34.0,2018-06-14 18:45:18.0
1989,269,"{""en"": ""Artistic"", ""es"": ""Artístico""}",2018-06-14 18:45:18.0,2018-06-14 18:45:18.0
1990,270,"{""en"": ""Drama"", ""es"": ""Drama""}",2018-06-15 17:30:22.0,2018-06-15 17:30:22.0
1991,270,"{""en"": ""Comedy"", ""es"": ""Comedia""}",2018-06-15 17:30:22.0,2018-06-15 17:41:17.0
1992,270,"{""en"": ""Romance"", ""es"": ""Romance""}",2018-06-15 17:30:22.0,2018-06-15 17:30:22.0
1993,270,"{""en"": ""Mystery"", ""es"": ""Misterio""}",2018-06-15 17:30:22.0,2018-06-15 17:41:17.0
1994,270,"{""en"": ""Horror"", ""es"": ""Terror""}",2018-06-15 17:30:22.0,2018-06-15 17:41:17.0
1995,270,"{""en"": ""Fantasy"", ""es"": ""Fantasia""}",2018-06-15 17:30:22.0,2018-06-15 17:41:17.0
1996,270,"{""en"": ""History"", ""es"": ""Historia""}",2018-06-15 17:30:22.0,2018-06-15 17:41:17.0
1997,270,"{""en"": ""Science Fiction"", ""es"": ""Ciencia Ficción""}",2018-06-15 17:30:22.0,2018-06-15 17:41:17.0
1998,270,"{""en"": ""Suspense"", ""es"": ""Suspenso""}",2018-06-15 17:30:22.0,2018-06-15 17:41:17.0
1999,271,"{""en"": ""Lyrical"", ""es"": ""Líricos""}",2018-06-15 17:31:16.0,2018-06-15 17:40:27.0
2000,271,"{""en"": ""Dramatic"", ""es"": ""Dramáticos ""}",2018-06-15 17:31:16.0,2018-06-15 17:40:27.0
2001,271,"{""en"": ""Epic"", ""es"": ""Épicos""}",2018-06-15 17:31:16.0,2018-06-15 17:40:27.0
2002,272,"{""en"": ""Satirical"", ""es"": ""Satírica""}",2018-06-15 17:32:01.0,2018-06-15 17:39:40.0
2003,272,"{""en"": ""Humouristic"", ""es"": ""Humorística""}",2018-06-15 17:32:01.0,2018-06-15 17:39:40.0
2004,272,"{""en"": ""Didactic"", ""es"": ""Didáctica""}",2018-06-15 17:32:01.0,2018-06-15 17:39:40.0
2005,272,"{""en"": ""Lyrical"", ""es"": ""Lírica""}",2018-06-15 17:32:01.0,2018-06-15 17:39:41.0
2006,273,"{""en"": ""Horatian"", ""es"": ""Horaciana""}",2018-06-15 17:32:54.0,2018-06-15 17:38:54.0
2007,273,"{""en"": ""Juvenalian"", ""es"": ""Juvenaliana""}",2018-06-15 17:32:54.0,2018-06-15 17:38:54.0
2008,273,"{""en"": ""Satire in verses"", ""es"": ""Sátira en Versos""}",2018-06-15 17:32:54.0,2018-09-27 18:33:59.0
2009,273,"{""en"": ""Menippean"", ""es"": ""Menipea""}",2018-06-15 17:32:54.0,2018-06-15 17:38:54.0
2010,274,"{""en"": ""Anecdotes"", ""es"": ""Anécdotas""}",2018-06-15 17:36:16.0,2018-06-15 17:37:27.0
2011,274,"{""en"": ""Fables"", ""es"": ""Fábulas""}",2018-06-15 17:36:16.0,2018-06-15 17:37:27.0
2012,274,"{""en"": ""Memoirs"", ""es"": ""Memoirs / Memorias""}",2018-06-15 17:36:16.0,2018-09-27 18:34:50.0
2013,274,"{""en"": ""Biographies / Autobiographies"", ""es"": ""Biografías / Autobiografías""}",2018-06-15 17:36:16.0,2018-09-27 18:34:50.0
2014,274,"{""en"": ""Legends & Myths"", ""es"": ""Leyendas y Mitos""}",2018-06-15 17:36:16.0,2018-09-27 18:34:50.0
2015,274,"{""en"": ""Short Stories"", ""es"": ""Cuentos Cortos""}",2018-06-15 17:36:16.0,2018-09-27 18:34:50.0
2016,274,"{""en"": ""Stories for Children"", ""es"": ""Cuentos para Niños""}",2018-06-15 17:36:16.0,2018-09-27 18:34:50.0
2017,275,"{""en"": ""Libretto"", ""es"": ""Libreto""}",2018-06-15 17:44:56.0,2018-06-15 17:47:15.0
2018,275,"{""en"": ""Lyric"", ""es"": ""Lírica""}",2018-06-15 17:44:56.0,2018-06-15 17:47:16.0
2019,275,"{""en"": ""Playwright"", ""es"": ""Dramaturgo""}",2018-06-15 17:44:56.0,2018-06-15 17:47:16.0
2020,275,"{""en"": ""Screenwriting"", ""es"": ""Guionista""}",2018-06-15 17:44:56.0,2018-06-15 17:47:16.0
2021,275,"{""en"": ""Speech writing"", ""es"": ""Escritor de discursos""}",2018-06-15 17:44:56.0,2018-06-15 17:47:16.0
2022,276,"{""en"": ""Newspapers"", ""es"": ""Periódicos""}",2018-06-15 17:45:55.0,2018-06-15 17:46:28.0
2023,276,"{""en"": ""Magazines"", ""es"": ""Revistas""}",2018-06-15 17:45:55.0,2018-06-15 17:46:28.0
2024,276,"{""en"": ""Blogs"", ""es"": ""Blogs""}",2018-06-15 17:45:55.0,2018-06-15 17:45:55.0
2025,276,"{""en"": ""TV"", ""es"": ""TV""}",2018-06-15 17:45:55.0,2018-06-15 17:45:55.0
2026,276,"{""en"": ""Theater"", ""es"": ""Teatro""}",2018-06-15 17:45:55.0,2018-06-15 17:46:28.0
2027,276,"{""en"": ""Movies"", ""es"": ""Películas""}",2018-06-15 17:45:55.0,2018-06-15 17:46:28.0
2028,277,"{""en"": ""Biographies / Autobiographies"", ""es"": ""Biografías / Autobiografías""}",2018-06-15 17:51:56.0,2018-09-27 19:21:25.0
2029,277,"{""en"": ""Critic"", ""es"": ""Crítico""}",2018-06-15 17:51:56.0,2018-06-15 17:53:12.0
2030,277,"{""en"": ""Editor"", ""es"": ""Editor""}",2018-06-15 17:51:56.0,2018-06-15 17:51:56.0
2031,277,"{""en"": ""Encyclopaedist"", ""es"": ""Enciclopedista""}",2018-06-15 17:51:56.0,2018-06-15 17:53:12.0
2032,277,"{""en"": ""Essays"", ""es"": ""Ensayista""}",2018-06-15 17:51:56.0,2018-06-15 17:53:12.0
2033,277,"{""en"": ""Historian"", ""es"": ""Historiador""}",2018-06-15 17:51:56.0,2018-06-15 17:53:12.0
2034,277,"{""en"": ""Lexicographer"", ""es"": ""Lexicógrafo""}",2018-06-15 17:51:56.0,2018-06-15 17:53:12.0
2035,277,"{""en"": ""Research"", ""es"": ""Investigador""}",2018-06-15 17:51:56.0,2018-06-15 17:53:12.0
2036,278,"{""en"": ""Drama"", ""es"": ""Drama""}",2018-06-15 17:55:32.0,2018-06-15 17:55:32.0
2037,278,"{""en"": ""Comedy "", ""es"": ""Comedia""}",2018-06-15 17:55:32.0,2018-06-26 15:30:22.0
2038,278,"{""en"": ""Romance"", ""es"": ""Romance""}",2018-06-15 17:55:32.0,2018-06-15 17:55:32.0
2039,278,"{""en"": ""Horror"", ""es"": ""Terror""}",2018-06-15 17:55:32.0,2018-06-26 15:30:22.0
2040,278,"{""en"": ""Suspense"", ""es"": ""Suspenso""}",2018-06-15 17:55:32.0,2018-06-26 15:30:22.0
2041,278,"{""en"": ""Mystery"", ""es"": ""Misterio""}",2018-06-15 17:55:32.0,2018-06-26 15:30:22.0
2042,278,"{""en"": ""History"", ""es"": ""Historia""}",2018-06-15 17:55:32.0,2018-06-26 15:30:22.0
2043,278,"{""en"": ""Fantasy"", ""es"": ""Fantasía""}",2018-06-15 17:55:32.0,2018-06-26 15:30:22.0
2044,278,"{""en"": ""Science Fiction"", ""es"": ""Ciencia Ficción""}",2018-06-15 17:55:32.0,2018-06-26 15:30:22.0
2045,279,"{""en"": ""Newspapers"", ""es"": ""Periódicos""}",2018-06-15 17:56:15.0,2018-06-15 17:57:03.0
2046,279,"{""en"": ""Magazines"", ""es"": ""Revistas""}",2018-06-15 17:56:15.0,2018-06-15 17:57:03.0
2047,279,"{""en"": ""Blogs"", ""es"": ""Blogs""}",2018-06-15 17:56:15.0,2018-06-15 17:56:15.0
2048,279,"{""en"": ""TV"", ""es"": ""TV""}",2018-06-15 17:56:15.0,2018-06-15 17:56:15.0
2049,279,"{""en"": ""Theater"", ""es"": ""Teatro""}",2018-06-15 17:56:15.0,2018-06-15 17:57:03.0
2050,279,"{""en"": ""Movies"", ""es"": ""Peliculas""}",2018-06-15 17:56:15.0,2018-06-15 17:57:03.0
2051,279,"{""en"": ""Personal"", ""es"": ""Personal""}",2018-06-15 17:57:03.0,2018-06-15 17:57:03.0
2052,280,"{""en"": ""Blogger"", ""es"": ""Blogger""}",2018-06-15 18:02:21.0,2018-06-15 18:02:21.0
2053,280,"{""en"": ""Columnist"", ""es"": ""Columnista""}",2018-06-15 18:02:21.0,2018-06-15 18:02:58.0
2054,280,"{""en"": ""Diarist"", ""es"": ""Diarista""}",2018-06-15 18:02:21.0,2018-06-15 18:02:58.0
2055,280,"{""en"": ""Journalist"", ""es"": ""Periodista""}",2018-06-15 18:02:21.0,2018-06-15 18:02:58.0
2056,280,"{""en"": ""Memoirs"", ""es"": ""Memoirs / Memoria""}",2018-06-15 18:02:21.0,2018-09-27 19:22:23.0
2057,280,"{""en"": ""Biographies/Autobiographies"", ""es"": ""Biografías / Autobiografías""}",2018-06-15 18:02:21.0,2018-09-27 19:22:23.0
2063,282,"{""en"": ""Statues"", ""es"": ""Estatuas""}",2018-06-15 18:13:35.0,2018-06-15 18:19:30.0
2064,282,"{""en"": ""Ornaments"", ""es"": ""Ornamentos""}",2018-06-15 18:13:35.0,2018-06-15 18:19:30.0
2065,282,"{""en"": ""Relief"", ""es"": ""Relieve""}",2018-06-15 18:13:35.0,2018-06-15 18:19:30.0
2066,282,"{""en"": ""Pottery"", ""es"": ""Alfarería""}",2018-06-15 18:13:35.0,2018-06-15 18:19:30.0
2067,282,"{""en"": ""Figurines"", ""es"": ""Estatuillas / Figurillas""}",2018-06-15 18:13:35.0,2018-09-27 19:59:24.0
2068,282,"{""en"": ""Environmental"", ""es"": ""Medio Ambientales""}",2018-06-15 18:13:35.0,2018-09-27 20:00:16.0
2069,282,"{""en"": ""Architectural"", ""es"": ""Arquitectónicas""}",2018-06-15 18:13:35.0,2018-09-27 20:00:16.0
2070,282,"{""en"": ""Street Art"", ""es"": ""Arte Callejera""}",2018-06-15 18:13:35.0,2018-09-27 20:00:16.0
2071,282,"{""en"": ""Kinetic"", ""es"": ""Cinéticas""}",2018-06-15 18:13:35.0,2018-09-27 20:00:16.0
2072,283,"{""en"": ""Clay"", ""es"": ""Arcilla""}",2018-06-15 18:15:43.0,2018-06-15 18:17:41.0
2073,283,"{""en"": ""Stone"", ""es"": ""Piedra""}",2018-06-15 18:15:44.0,2018-06-15 18:17:41.0
2074,283,"{""en"": ""Stucco"", ""es"": ""Estuco""}",2018-06-15 18:15:44.0,2018-06-15 18:17:41.0
2075,283,"{""en"": ""Metal"", ""es"": ""Metal""}",2018-06-15 18:15:44.0,2018-06-15 18:15:44.0
2076,283,"{""en"": ""Wood"", ""es"": ""Madera""}",2018-06-15 18:15:44.0,2018-06-15 18:17:41.0
2077,283,"{""en"": ""Ivory"", ""es"": ""Marfíl""}",2018-06-15 18:15:44.0,2018-06-15 18:17:41.0
2078,283,"{""en"": ""Concrete"", ""es"": ""Hormigón""}",2018-06-15 18:15:44.0,2018-06-15 18:17:41.0
2079,283,"{""en"": ""Jade"", ""es"": ""Jade""}",2018-06-15 18:15:44.0,2018-06-15 18:15:44.0
2080,283,"{""en"": ""Bronze"", ""es"": ""Bronce""}",2018-06-15 18:15:44.0,2018-06-15 18:17:41.0
2081,283,"{""en"": ""Ice"", ""es"": ""Hielo""}",2018-06-15 18:15:44.0,2018-06-15 18:17:41.0
2082,283,"{""en"": ""Sand"", ""es"": ""Arena""}",2018-06-15 18:15:44.0,2018-06-15 18:17:41.0
2083,283,"{""en"": ""Plastic"", ""es"": ""Plástico""}",2018-06-15 18:15:44.0,2018-06-15 18:17:41.0
2084,283,"{""en"": ""Aluminium"", ""es"": ""Aluminio""}",2018-06-15 18:15:44.0,2018-06-15 18:17:41.0
2085,283,"{""en"": ""Glass"", ""es"": ""Cristal""}",2018-06-15 18:15:44.0,2018-06-15 18:17:41.0
2086,284,"{""en"": ""Historic Painting"", ""es"": ""Pintura Histórica""}",2018-06-15 18:27:53.0,2018-09-27 20:05:18.0
2087,284,"{""en"": ""Portraits"", ""es"": ""Retratos""}",2018-06-15 18:27:53.0,2018-06-15 18:30:07.0
2088,284,"{""en"": ""Landscapes"", ""es"": ""Paisajes""}",2018-06-15 18:27:53.0,2018-06-15 18:30:07.0
2089,284,"{""en"": ""Dead Nature"", ""es"": ""Naturaleza Muerta""}",2018-06-15 18:27:53.0,2018-09-27 20:05:18.0
2090,284,"{""en"": ""Anatomic Painting"", ""es"": ""Pintura Anatómica""}",2018-06-15 18:27:53.0,2018-09-27 20:05:18.0
2091,284,"{""en"": ""Abstract"", ""es"": ""Abstracta""}",2018-06-15 18:27:53.0,2018-06-15 18:30:07.0
2092,284,"{""en"": ""Elements & Products"", ""es"": ""Productos y Elementos""}",2018-06-15 18:27:53.0,2018-09-27 20:05:18.0
2093,285,"{""en"": ""Oil Painting"", ""es"": ""Óleo""}",2018-06-15 18:28:58.0,2018-09-27 20:06:34.0
2094,285,"{""en"": ""Wax"", ""es"": ""Cera""}",2018-06-15 18:28:58.0,2018-06-15 18:31:09.0
2095,285,"{""en"": ""Watercolor"", ""es"": ""Acuarela""}",2018-06-15 18:28:58.0,2018-06-15 18:31:09.0
2096,285,"{""en"": ""Pastel"", ""es"": ""Pastel""}",2018-06-15 18:28:58.0,2018-06-15 18:28:58.0
2097,285,"{""en"": ""Temper"", ""es"": ""Temple""}",2018-06-15 18:28:58.0,2018-06-15 18:31:09.0
2098,285,"{""en"": ""Ink"", ""es"": ""Tinta""}",2018-06-15 18:28:58.0,2018-06-15 18:31:09.0
2099,285,"{""en"": ""Fresco"", ""es"": ""Fresco""}",2018-06-15 18:28:58.0,2018-06-15 18:28:58.0
2100,285,"{""en"": ""Grisaille"", ""es"": ""Grisalla""}",2018-06-15 18:28:58.0,2018-06-15 18:31:09.0
2101,285,"{""en"": ""Pointillism"", ""es"": ""Puntillismo""}",2018-06-15 18:28:58.0,2018-06-15 18:31:09.0
2102,285,"{""en"": ""Dripping"", ""es"": ""Dripping""}",2018-06-15 18:28:58.0,2018-06-15 18:28:58.0
2103,285,"{""en"": ""Graffiti"", ""es"": ""Graffiti""}",2018-06-15 18:28:58.0,2018-06-15 18:28:58.0
2104,284,"{""en"": ""Cartoons"", ""es"": ""Caricaturas""}",2018-06-15 18:30:07.0,2018-06-15 18:30:07.0
2105,286,"{""en"": ""Artistic"", ""es"": ""Artístico""}",2018-06-15 18:35:36.0,2018-09-27 20:10:58.0
2106,286,"{""en"": ""Technical"", ""es"": ""Técnico""}",2018-06-15 18:35:36.0,2018-09-27 20:10:58.0
2107,286,"{""en"": ""Architectural "", ""es"": ""Arquitectónico""}",2018-06-15 18:35:36.0,2018-09-27 20:10:59.0
2108,286,"{""en"": ""Geometric"", ""es"": ""Geométrico""}",2018-06-15 18:35:36.0,2018-09-27 20:10:59.0
2109,286,"{""en"": ""Mechanic"", ""es"": ""Mecánico""}",2018-06-15 18:35:36.0,2018-09-27 20:10:59.0
2110,286,"{""en"": ""Animated"", ""es"": ""Animado""}",2018-06-15 18:35:36.0,2018-09-27 20:10:59.0
2111,287,"{""en"": ""Pencil"", ""es"": ""Lápiz""}",2018-06-15 18:36:19.0,2018-06-15 18:37:27.0
2112,287,"{""en"": ""Charcoal"", ""es"": ""Carboncillo""}",2018-06-15 18:36:19.0,2018-06-15 18:37:27.0
2113,287,"{""en"": ""Markers"", ""es"": ""Marcadores""}",2018-06-15 18:36:20.0,2018-06-15 18:37:27.0
2114,287,"{""en"": ""Pens"", ""es"": ""Lapicero""}",2018-06-15 18:36:20.0,2018-06-15 18:37:27.0
2115,288,"{""en"": ""Historical"", ""es"": ""Histórica o Estilística""}",2018-06-15 18:41:03.0,2018-09-27 20:17:17.0
2116,288,"{""en"": ""Traditional"", ""es"": ""Tradicional""}",2018-06-15 18:41:03.0,2018-09-27 20:17:17.0
2117,288,"{""en"": ""Common"", ""es"": ""Común""}",2018-06-15 18:41:03.0,2018-09-27 20:17:17.0
2118,288,"{""en"": ""Religious"", ""es"": ""Religiosa""}",2018-06-15 18:41:03.0,2018-09-27 20:17:17.0
2119,288,"{""en"": ""Landscapes"", ""es"": ""Paisajismo""}",2018-06-15 18:41:03.0,2018-09-28 14:57:07.0
2120,289,"{""en"": ""Residential"", ""es"": ""Residencial""}",2018-06-15 18:45:14.0,2018-06-15 18:46:01.0
2121,289,"{""en"": ""Commercial"", ""es"": ""Comercial""}",2018-06-15 18:45:14.0,2018-06-15 18:46:01.0
2122,289,"{""en"": ""Exhibition"", ""es"": ""Exhibición""}",2018-06-15 18:45:14.0,2018-09-27 20:41:19.0
2123,289,"{""en"": ""Events"", ""es"": ""Eventos""}",2018-06-15 18:45:14.0,2018-09-27 20:41:19.0
2124,289,"{""en"": ""Theatrical"", ""es"": ""Teatral / Escénico""}",2018-06-15 18:45:14.0,2018-09-27 20:41:19.0
2125,289,"{""en"": ""Styling"", ""es"": ""Estilismo""}",2018-06-15 18:45:14.0,2018-06-15 18:46:01.0
2126,290,"{""en"": ""Product Design"", ""es"": ""Diseño de Producto""}",2018-06-15 18:49:00.0,2018-09-27 20:46:00.0
2127,290,"{""en"": ""Interiors & Furniture"", ""es"": ""Interiores y Mobiliario""}",2018-06-15 18:49:00.0,2018-09-27 20:46:00.0
2128,290,"{""en"": ""Vehicles"", ""es"": ""Vehículos""}",2018-06-15 18:49:00.0,2018-06-15 18:50:03.0
2129,290,"{""en"": ""Metal Structures"", ""es"": ""Estructuras de Metal""}",2018-06-15 18:49:01.0,2018-09-27 20:46:00.0
2130,290,"{""en"": ""Simulation"", ""es"": ""Simulación""}",2018-06-15 18:49:01.0,2018-06-15 18:50:03.0
2131,290,"{""en"": ""Digital & Animation"", ""es"": ""Digital y Animación""}",2018-06-15 18:49:01.0,2018-09-27 20:46:00.0
2132,290,"{""en"": ""Communication"", ""es"": ""Comunicación""}",2018-06-15 18:49:01.0,2018-06-15 18:50:04.0
2133,290,"{""en"": ""Strategic Marketing"", ""es"": ""Marketing Estratégico""}",2018-06-15 18:49:01.0,2018-09-27 20:46:00.0
2134,291,"{""en"": ""Food Truck"", ""es"": ""Food Truck""}",2018-06-15 18:56:23.0,2018-06-15 18:56:23.0
2135,291,"{""en"": ""Restaurant"", ""es"": ""Restaurante""}",2018-06-15 18:56:23.0,2018-06-26 15:07:30.0
2136,291,"{""en"": ""Hotel"", ""es"": ""Hotel""}",2018-06-15 18:56:23.0,2018-06-15 18:56:23.0
2137,291,"{""en"": ""Banquets and Catering"", ""es"": ""Banquetes y Catering""}",2018-06-15 18:56:23.0,2018-06-26 15:07:30.0
2138,291,"{""en"": ""Independent"", ""es"": ""Independiente""}",2018-06-15 18:56:23.0,2018-06-26 15:07:30.0
2139,292,"{""en"": ""Combi oven"", ""es"": ""Horno combi""}",2018-06-15 18:58:27.0,2018-06-15 19:00:00.0
2140,292,"{""en"": ""Sous-vide"", ""es"": ""Sous-vide""}",2018-06-15 18:58:27.0,2018-06-15 18:58:27.0
2141,292,"{""en"": ""Vacuum baler"", ""es"": ""Empacadora al vacío""}",2018-06-15 18:58:27.0,2018-06-15 19:00:00.0
2142,292,"{""en"": ""Pasta machine"", ""es"": ""Máquina para pastas""}",2018-06-15 18:58:27.0,2018-06-15 19:00:00.0
2143,292,"{""en"": ""Meat grinder"", ""es"": ""Moledor de carne""}",2018-06-15 18:58:27.0,2018-06-15 19:00:00.0
2144,292,"{""en"": ""Sausage stuffer"", ""es"": ""Embutidor de salchicha""}",2018-06-15 18:58:27.0,2018-06-15 19:00:00.0
2145,292,"{""en"": ""Professional mixer"", ""es"": ""Batidor profesional""}",2018-06-15 18:58:27.0,2018-06-15 19:00:00.0
2146,292,"{""en"": ""Slow cooker"", ""es"": ""Olla de cocción lenta""}",2018-06-15 18:58:27.0,2018-06-15 19:00:00.0
2147,292,"{""en"": ""Ice Cream Machine"", ""es"": ""Máquina de helado""}",2018-06-15 18:58:27.0,2018-06-15 19:00:00.0
2148,292,"{""en"": ""Thermomixer"", ""es"": ""Thermomixer""}",2018-06-15 18:58:27.0,2018-06-15 18:58:27.0
2149,292,"{""en"": ""Fondant"", ""es"": ""Fondant""}",2018-06-15 18:58:27.0,2018-06-15 18:58:27.0
2150,293,"{""en"": ""Combi oven"", ""es"": ""Horno combi""}",2018-06-15 19:00:08.0,2018-06-15 19:00:08.0
2151,293,"{""en"": ""Sous-vide"", ""es"": ""Sous-vide""}",2018-06-15 19:00:08.0,2018-06-15 19:00:08.0
2152,293,"{""en"": ""Vacuum baler"", ""es"": ""Empacadora al vacío""}",2018-06-15 19:00:08.0,2018-06-15 19:00:08.0
2153,293,"{""en"": ""Pasta machine"", ""es"": ""Máquina para pastas""}",2018-06-15 19:00:08.0,2018-06-15 19:00:08.0
2154,293,"{""en"": ""Meat grinder"", ""es"": ""Moledor de carne""}",2018-06-15 19:00:08.0,2018-06-15 19:00:08.0
2155,293,"{""en"": ""Sausage stuffer"", ""es"": ""Embutidor de salchicha""}",2018-06-15 19:00:08.0,2018-06-15 19:00:08.0
2156,293,"{""en"": ""Professional mixer"", ""es"": ""Batidor profesional""}",2018-06-15 19:00:08.0,2018-06-15 19:00:08.0
2157,293,"{""en"": ""Slow cooker"", ""es"": ""Olla de cocción lenta""}",2018-06-15 19:00:08.0,2018-06-15 19:00:08.0
2158,293,"{""en"": ""Ice Cream Machine"", ""es"": ""Máquina de helado""}",2018-06-15 19:00:08.0,2018-06-15 19:00:08.0
2159,293,"{""en"": ""Thermomixer"", ""es"": ""Thermomixer""}",2018-06-15 19:00:08.0,2018-06-15 19:00:08.0
2160,293,"{""en"": ""Fondant"", ""es"": ""Fondant""}",2018-06-15 19:00:08.0,2018-06-15 19:00:08.0
2161,294,"{""en"": ""Pantry"", ""es"": ""Pantry / Cocina Fría""}",2018-06-15 19:06:08.0,2018-09-28 15:05:53.0
